TEAM_ID,eFG_PCT_mean,eFG_PCT_std,TS_PCT_mean,TS_PCT_std,AST_TOV_mean,AST_TOV_std,PTS_mean,PTS_std,REB_mean,REB_std,PLUS_MINUS_mean,PLUS_MINUS_std
12315,0.574468085106383,,0.5947920569501686,,1.8666654222230519,,127.0,,52.0,,4.0,
12325,0.4791666666666667,,0.49738219895287955,,0.6296293964335569,,76.0,,36.0,,-33.0,
15019,0.5662343250553233,0.1874693599248574,0.5924497502484567,0.19430975343548895,2.011361628359718,1.0445875415098214,116.0,25.45584412271571,40.5,0.7071067811865476,-11.5,30.405591591021544
15020,0.3984044285249104,0.08634485279874812,0.4550139341697952,0.12262697098692925,0.754385584575666,0.12405373234007179,80.0,19.79898987322333,35.0,7.0710678118654755,-30.0,14.142135623730951
15022,0.4062684801892371,0.058124093781744615,0.43850656488962564,0.029926580510445878,0.8068178292873445,0.08035298670431573,87.5,7.7781745930520225,40.0,2.8284271247461903,-52.0,15.556349186104045
50009,0.4402433433906772,0.06349748779958969,0.47799538290213767,0.05311654338531148,1.6811644453574726,0.9351615493286579,94.33333333333333,11.430952132988164,34.333333333333336,6.408327915038889,-38.86666666666667,10.33956801160796
1610612737,0.5408488010499192,0.05953702667248953,0.5774213564467803,0.056011521341041814,2.2333920260023445,0.933391925891892,117.85082872928177,11.65260399502823,44.56353591160221,6.661881339638633,-1.0342541436464088,13.45590073460326
1610612738,0.5696508221354206,0.06542678706453356,0.6027790860795315,0.05957023495806774,2.4608233677192617,1.2400301299981071,117.66981132075472,12.3497389101578,45.490566037735846,6.839729607220139,8.365094339622642,15.255874744145856
1610612739,0.5521038127981264,0.06023723216281849,0.5840737339352309,0.05536535301825372,2.216691483248168,0.8340063742499318,110.83068783068784,11.151896606794185,41.92063492063492,6.486405392347939,2.8878306878306876,14.163682582986901
1610612740,0.5463554892071774,0.06334875175133985,0.5825595305943609,0.058300135692898644,2.118580672181345,0.79114616895624,113.73333333333333,12.434229202725906,44.06111111111111,6.539236017845092,2.3444444444444446,15.929426135553955
1610612741,0.5431940795028486,0.06416675888032793,0.5783264207432188,0.05913820777202315,2.4132490367161084,2.2628396346881767,112.68926553672317,11.793177343017543,43.12994350282486,6.751267262957443,0.048587570621468935,13.758126141503661
1610612742,0.5601233752367148,0.06517994318048051,0.591400195122097,0.06302343558719599,2.254133911528656,1.2412341284077888,114.56476683937824,13.357161081565746,41.18652849740933,6.257197927725778,1.2487046632124352,15.064455643474043
1610612743,0.5635603917724916,0.06731916108070161,0.5930483243333449,0.06358741346972599,2.4933046077419756,1.1275272806969667,114.24757281553399,12.013889073293607,43.63592233009709,5.96808347500851,4.1087378640776695,13.842339480798802
1610612744,0.5609431184991681,0.0662360728495777,0.5910756494881205,0.059264784436622704,2.1742419203301604,1.1131480486458456,117.79787234042553,11.62799478966755,45.962765957446805,7.08947376734496,2.1127659574468085,14.76472334350264
1610612745,0.5231158105296703,0.06215811763211918,0.560243831849694,0.055568516417565175,1.8796404947084349,0.786029110378288,112.67052023121387,11.833687539152688,46.16763005780347,7.126000022976659,-2.560693641618497,14.823106710110396
1610612746,0.553614723944533,0.0752817341355611,0.5914407992124816,0.0694405370539566,2.0934597603729506,0.9485147424587961,113.85245901639344,13.762310451917562,43.114754098360656,6.512283475523297,1.5038251366120219,13.841486319384
1610612747,0.5490413707894795,0.06330470372595043,0.586774238788291,0.05813582739098311,2.269074654062383,1.2585582791958094,116.185,11.950096191871213,44.43,6.715698252235236,0.095,13.855172464466131
1610612748,0.5326385536232441,0.061702577647937434,0.5734510430441989,0.05769933973572434,2.286282858162528,1.117716324920595,109.27669902912622,11.309229590404769,41.51456310679612,5.9932711499218785,0.6262135922330098,13.219390496742855
1610612749,0.5581842582569609,0.06624338049062214,0.5891393327716357,0.06202653142673557,2.1485141099316114,0.860079621101102,117.10810810810811,13.259089957836025,46.24864864864865,6.938613663907814,2.189189189189189,15.532290764862413
1610612750,0.558242686053861,0.06114712976530957,0.5916886089782155,0.055403606381713266,2.0637221751289734,0.8169891925841479,113.6497461928934,10.863915295486164,42.83756345177665,6.552302146627414,3.3248730964467006,13.564887168232346
1610612751,0.5466970241166004,0.07023953153192533,0.5799118533928499,0.06489263528693229,2.2034034131331186,0.8750768617156276,111.41477272727273,12.931185249158407,42.28409090909091,6.843472574878701,-1.2272727272727273,15.478816693590186
1610612752,0.5367359888867438,0.06698934129703026,0.572435822909679,0.05959960068310091,509.71048323934326,7124.554941765297,112.62944162436548,14.589615617633639,45.4263959390863,7.290678540240701,3.047715736040609,13.929837208434117
1610612753,0.5353644346747634,0.06244458622254767,0.5737881420619501,0.05791660118248609,1.7862255014939077,0.5834806437387606,110.32777777777778,10.927301954052254,42.97222222222222,5.492941692932989,0.1711111111111111,13.75691797077472
1610612754,0.5614066114803157,0.07169924526607252,0.5930978718975655,0.06561966491716469,2.444608772262275,0.9958675028230696,118.9421052631579,13.172514907320092,41.72105263157895,6.52719820033233,-0.011578947368421067,14.330847795993629
1610612755,0.5437221364088923,0.06509154612431445,0.5869962131181337,0.06272588173102263,2.304259576248408,1.105482101423974,113.8578947368421,13.201964571997971,42.142105263157895,6.443553506241943,3.3210526315789473,14.229676082953777
1610612756,0.5493667258722893,0.06552954193430777,0.5870860651161202,0.06118868009766052,2.1629820262215556,0.8157419740064586,114.73936170212765,11.388667958947929,43.73936170212766,6.67352848784641,1.9585106382978723,13.5840178943848
1610612757,0.5272888553685089,0.07089509124080506,0.5654203980633048,0.06890350967212028,1.7924317960188276,0.6754834062242876,109.85549132947978,13.427970478877668,41.60693641618497,6.2278779077873425,-6.30635838150289,16.424733725104453
1610612758,0.558722337424074,0.06583902115895496,0.5903212613528903,0.061078498768451533,2.3524177577109935,0.9891322277503171,118.03846153846153,13.163806643781507,43.494505494505496,6.701815745340963,2.410989010989011,15.07496882929774
1610612759,0.529293555487868,0.06448663045987522,0.5593565829869833,0.06263600183284693,2.1007740155392556,0.9157811245084408,112.32758620689656,12.334998280471327,44.10919540229885,6.1957123377382395,-7.931034482758621,15.178927516203398
1610612760,0.5520399130581197,0.07059958929995531,0.5891234782196578,0.06470472169693578,2.2677208481844446,0.8316289217947981,118.03743315508021,12.352514429488547,43.01604278074866,6.508452680878555,4.633155080213903,15.716232694239313
1610612761,0.5266077796241991,0.059078309664254515,0.5612541749329588,0.055050480131161886,2.314617966437586,0.9869590328818384,112.82758620689656,11.727352441876791,43.37931034482759,6.519408780794943,-1.7586206896551724,15.22924287510491
1610612762,0.54260881849489,0.0576353419662458,0.5803208632817796,0.05705117588635378,1.8906207077922954,0.6707960097575867,115.91329479768787,11.750729671051237,45.79190751445087,6.318351211978351,-2.8265895953757227,14.160787179181712
1610612763,0.5224744792928493,0.06141332104763926,0.5556785963502635,0.05439557974923524,2.019168445561515,0.7955540864442989,111.24444444444444,12.205238467901754,44.766666666666666,6.909713024302263,-1.5277777777777777,15.169224414445722
1610612764,0.542681205650822,0.062158000926289,0.5751888185506078,0.060256484358177695,2.1755018981762237,0.8741147922705647,113.1686046511628,11.452957549825584,42.424418604651166,6.33287968913659,-4.813953488372093,14.653113057989476
1610612765,0.5230106735996731,0.056181106945634364,0.5612160137553244,0.05162788449670843,1.7672280569533352,0.6022465502450146,110.1046511627907,11.429447009454504,43.16279069767442,6.952403707543276,-8.651162790697674,11.95485410415814
1610612766,0.5207944268518956,0.07116622628250008,0.553901387423964,0.06457341260554678,2.0635666407983093,0.9838923223031529,108.3757225433526,12.122576006726021,42.786127167630056,6.879818271498948,-8.608092485549133,13.844373525623254
1610616833,0.7240505624234324,0.01657712188882591,0.7257057535308074,0.016560560852336207,3.434521143000949,0.21044799481919216,197.5,19.091883092036785,55.0,12.727922061357855,21.0,5.656854249492381
1610616834,0.6548659673659674,0.011331839442092068,0.6556167503253393,0.01027007199854969,5.177267797938589,0.39212280989359993,180.5,7.7781745930520225,49.0,5.656854249492381,-21.0,5.656854249492381
1610616839,0.487378277153558,0.0575749116966125,0.5031000420344682,0.03158053615009276,1.050480001734108,0.6901084338033667,90.5,13.435028842544403,41.0,7.0710678118654755,6.5,3.5355339059327378
1610616840,0.454259171783971,0.032176643011008046,0.47158047881104,0.02707410595514818,0.8529405521919342,0.2079722870549451,84.5,9.192388155425117,38.5,2.1213203435596424,-2.5,9.192388155425117
1610616847,0.5896000445632799,0.07523545002977276,0.5941163528943904,0.0626018766507796,2.8888762963561727,1.8358458205648676,33.666666666666664,7.767453465154029,14.333333333333334,7.505553499465135,5.333333333333333,5.773502691896258
1610616848,0.4612654320987654,0.02712320321644589,0.46069276227254113,0.026297923275175432,1.3928543375909852,0.3762722192579955,26.333333333333332,14.047538337136984,12.333333333333334,8.082903768654761,-7.0,5.0
1610616849,0.6452210274790919,0.08591050517936677,0.6565638117070038,0.08891643822986449,1.4944405950733795,0.8165686148791674,31.5,10.115993936995679,12.0,6.0553007081949835,5.25,5.852349955359813
1610616850,0.49264705882352944,0.010398629135096309,0.516552198638561,0.029814747255305335,1.6833285389040535,1.3906375459351359,33.5,2.1213203435596424,11.5,0.7071067811865476,-8.0,5.656854249492381
